mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv
gdb_66695,CC12C3C4C1N2C(=O)N34,3.11496,1.84959,1.52235,4.827,67.18,-0.2459,-0.0176,0.2283,885.0715,0.112947,-416.758892,-416.752208,-416.751264,-416.78986,26.484
gdb_129014,c1cnc-2n[nH]nnc12,4.09208,1.80636,1.25317,0.8777,72.76,-0.2489,-0.0933,0.1556,880.651,0.081578,-427.81814,-427.812517,-427.811572,-427.848086,22.282
gdb_37686,C1C2C3C4C5OC1(C24)C35,3.1977,2.43883,1.99937,1.8968,73.97,-0.2389,0.0551,0.294,758.6736,0.138597,-384.55107,-384.545775,-384.544831,-384.580252,24.351
gdb_109387,C1C=CC(=CCO1)CO,3.18445,1.13921,0.927,2.9805,80.06,-0.2293,-0.0234,0.206,1279.6801,0.159833,-423.011439,-423.002749,-423.001805,-423.044859,32.575
gdb_36145,N#CCC12CC1CCO2,3.8439,1.10866,1.00154,5.2063,75.48,-0.2461,0.0349,0.281,1212.0179,0.148627,-401.954723,-401.946649,-401.945705,-401.987845,30.549
gdb_63197,CC1(O)C=C2CN3C2C13,3.30506,1.54588,1.46272,1.5896,78.62,-0.2164,-0.0454,0.171,968.704,0.146214,-401.820461,-401.812383,-401.811439,-401.853138,31.53
gdb_6694,CC(C)CC#CC#N,6.59869,0.75625,0.70403,5.407,83.05,-0.2823,-0.0367,0.2455,1566.3186,0.140747,-326.730318,-326.721205,-326.720261,-326.764489,32.128
gdb_92678,CC1CC=C(C#N)C1C,3.1622,1.15618,0.93081,4.5514,87.3,-0.2584,-0.0385,0.2199,1293.3219,0.17147,-366.056815,-366.047775,-366.046831,-366.090423,34.117
gdb_2188,CC1NC(=O)C1O,4.07184,2.54646,1.81395,2.7306,54.2,-0.2494,0.0209,0.2703,701.4617,0.112759,-361.731388,-361.724011,-361.723067,-361.762805,26.068
gdb_42466,N=C(NCC1CN1)C#N,4.38608,0.72587,0.64284,3.0163,77.48,-0.2559,-0.0435,0.2124,1670.5173,0.136628,-414.168345,-414.15902,-414.158075,-414.20398,32.616
gdb_103634,CCC1(C)CC(O)C1O,2.54389,1.1246,1.05231,1.1909,81.19,-0.2465,0.0589,0.3054,1316.5276,0.203977,-425.419213,-425.408817,-425.407872,-425.45411,39.396
gdb_125208,Cc1c2c(c[nH]1)nno2,3.43266,1.6387,1.11694,5.7317,72.69,-0.2112,-0.0444,0.1669,1008.0015,0.102079,-432.853398,-432.846149,-432.845205,-432.885205,27.279
gdb_17042,OC1C2OC1C2C=O,4.02592,1.7278,1.41123,2.3569,58.02,-0.256,-0.0455,0.2105,855.0534,0.105946,-419.600921,-419.594082,-419.593138,-419.632339,25.505
gdb_129624,c1c(c([nH]n1)CC=O)N,3.00193,1.15866,0.88096,3.1549,73.06,-0.213,-0.0312,0.1818,1262.3342,0.125027,-434.08689,-434.077961,-434.077017,-434.122449,30.948
gdb_94009,OC1CCC(C=O)C1O,3.1694,1.12297,0.93746,3.1219,71.62,-0.2428,-0.0199,0.2229,1254.2059,0.158835,-460.177169,-460.167875,-460.16693,-460.212612,33.511
gdb_125808,CC1=NOC=C(N)C1=N,2.43162,1.77637,1.03562,3.5135,78.02,-0.2143,-0.0431,0.1712,1102.8692,0.124967,-434.047648,-434.039476,-434.038532,-434.080121,31.297
gdb_69574,OC12CC1C1(CC1)C2=O,2.8708,1.48992,1.18169,2.9533,74.42,-0.2325,-0.0116,0.221,1068.394,0.134603,-421.794785,-421.786514,-421.78557,-421.827448,31.576
gdb_26173,CN(C)c1c([nH]cn1)O,2.60025,1.54295,0.98917,3.1189,76.19,-0.1683,0.0402,0.2085,1176.064,0.147706,-435.280721,-435.271427,-435.270483,-435.315122,33.854
gdb_19044,CC1=CC2CC3C2C13,4.20386,1.99657,1.73459,0.3476,76.28,-0.2104,0.0262,0.2366,829.6407,0.155697,-310.647076,-310.640589,-310.639645,-310.677286,26.717
gdb_131322,C1Cn2c(nc(n2)O)N1,4.93317,1.30372,1.05029,4.4789,67.09,-0.2055,0.0364,0.2419,1072.9981,0.117215,-450.151783,-450.144898,-450.143954,-450.183081,26.476
gdb_52472,CC#CC#CC(C)C#C,4.33452,0.55319,0.50351,0.7834,103.17,-0.2316,-0.0069,0.2247,2176.0556,0.132151,-347.480194,-347.469487,-347.468542,-347.518923,36.692
gdb_76430,CC1C(O)C1(O)CC#N,3.04372,1.06427,0.96897,5.5025,72.45,-0.2546,0.0322,0.2868,1274.4413,0.14513,-439.079841,-439.069929,-439.068985,-439.114716,35.804
gdb_20521,CC(=O)c1cn[nH]n1,5.05805,1.60252,1.22612,2.8941,60.79,-0.2565,-0.0527,0.2037,912.4895,0.096953,-394.80808,-394.801057,-394.800113,-394.839939,24.523
gdb_124237,Cc1cnoc1C(=O)C,2.57005,1.56244,0.98349,1.0102,74.39,-0.2637,-0.0695,0.1942,1156.9487,0.122731,-437.911744,-437.902926,-437.901982,-437.946141,30.809
gdb_89679,CC12NC1(CC2O)C=O,3.03697,1.32029,1.10283,1.3258,74.53,-0.2435,-0.0398,0.2037,1125.4436,0.146596,-439.060769,-439.052057,-439.051113,-439.093874,32.867
gdb_96288,CC1COCCC(=O)O1,2.05765,1.74168,1.13342,4.3657,71.92,-0.259,0.0129,0.2718,1123.8268,0.159853,-460.1896,-460.181048,-460.180104,-460.223273,31.927
gdb_8000,CC1CC(C)C(C)=C1,3.08943,1.58953,1.15887,0.3106,85.04,-0.2244,0.0337,0.2581,1133.7956,0.199929,-313.102562,-313.093549,-313.092605,-313.135703,34.209
gdb_25184,N=C1C=CC=CNC1=O,2.61617,1.72934,1.04113,5.0368,83.59,-0.2196,-0.0629,0.1567,1073.7136,0.11583,-416.849252,-416.841915,-416.840971,-416.882384,27.7
gdb_50440,O=CC1CC=CNC1=O,2.11847,1.77898,1.16683,2.7181,71.31,-0.2259,-0.0375,0.1884,1053.1517,0.12518,-437.942752,-437.934752,-437.933808,-437.976098,29.405
gdb_34147,N#CC12CC3C1CCN23,2.72343,1.77068,1.40499,4.3193,76.83,-0.2557,0.0077,0.2634,958.0938,0.138762,-380.829185,-380.822349,-380.821405,-380.860383,27.383
gdb_109194,COC1=NCC(N1)C#N,3.63393,1.04202,0.95964,2.9602,70.65,-0.2419,0.009,0.251,1252.1165,0.125888,-434.090343,-434.081874,-434.08093,-434.124049,30.066
gdb_132007,Cc1c(c(=O)cc[nH]1)F,2.30662,1.8315,1.02746,7.2517,72.71,-0.2159,-0.0179,0.198,1082.7772,0.112802,-461.970576,-461.962583,-461.961639,-462.003205,29.749
gdb_120426,CCCC1NC(=O)C=C1,3.83442,0.83837,0.73128,4.387,82.78,-0.2408,-0.0257,0.2151,1583.5919,0.171482,-403.206121,-403.196975,-403.196031,-403.240666,33.764
gdb_18781,N=C1C2OC3CN1C23,3.98793,2.47961,2.05032,2.9047,62.26,-0.2352,-0.012,0.2232,683.7112,0.109211,-378.641927,-378.636335,-378.635391,-378.671471,22.385
gdb_66162,CC1(COC1)CCC=O,3.51227,0.76701,0.71493,1.6113,79.65,-0.2512,-0.0246,0.2267,1617.7742,0.180188,-424.215689,-424.205718,-424.204774,-424.251999,35.204
gdb_90694,[NH3+]C1CN2C1C2C([O-])=O,3.76257,1.17572,1.07269,16.2157,72.61,-0.1661,-0.039,0.1271,1136.7569,0.136917,-455.038863,-455.030717,-455.029773,-455.071881,30.662
gdb_43925,N=C1OC23CC(C2)CC13,3.56667,1.52845,1.33016,2.8898,77.1,-0.2606,0.0226,0.2832,991.2965,0.150462,-401.898706,-401.892132,-401.891188,-401.929441,27.782
gdb_121717,OCCCC(=O)OC=N,7.10829,0.53774,0.50458,1.5626,72.61,-0.2723,-0.0223,0.25,2085.8842,0.145026,-476.250425,-476.240064,-476.23912,-476.28759,34.685
gdb_32226,CNc1ccccc1N,2.54257,1.51829,0.95988,1.6534,88.96,-0.1815,0.0223,0.2038,1223.4295,0.162595,-382.133846,-382.125548,-382.124604,-382.166333,32.821
gdb_9116,CCC#CC(=O)C#C,3.92281,0.96364,0.78107,4.0194,77.35,-0.265,-0.0767,0.1882,1404.2014,0.104011,-345.355444,-345.34644,-345.345495,-345.391131,30.347
gdb_15386,CCCN1CC1C#N,3.74821,1.13936,0.94471,3.1871,73.76,-0.2559,0.013,0.2689,1249.4504,0.15337,-343.971384,-343.962725,-343.961781,-344.005081,30.858
gdb_13951,C#CCC12CCC1O2,5.10889,1.34245,1.24418,2.0287,70.0,-0.2523,0.0471,0.2994,999.3936,0.128948,-346.531813,-346.524217,-346.523273,-346.563946,28.633
gdb_1670,CC(C[NH3+])C([O-])=O,4.30196,1.82583,1.35083,14.6499,63.56,-0.1706,-0.0323,0.1383,873.4033,0.135678,-362.87621,-362.867766,-362.866822,-362.909906,29.041
gdb_109895,COC1C(C)C2CCC12,2.59743,1.38235,1.145,1.0319,85.2,-0.2396,0.0703,0.3099,1209.2605,0.205919,-388.255457,-388.246169,-388.245225,-388.289735,35.213
gdb_44414,N=C1OC2C3CC12CO3,3.69332,1.4714,1.45353,1.966,70.76,-0.2528,0.0107,0.2635,937.9344,0.125524,-437.76866,-437.762113,-437.761169,-437.799419,26.839
gdb_36597,C#CCCC12CN(C1)C2,5.34528,0.7549,0.74173,1.1965,85.72,-0.2291,0.0524,0.2815,1568.3383,0.170791,-365.899652,-365.890989,-365.890045,-365.933715,33.029
gdb_16267,O=C1NC2CC12C#C,3.43089,1.96321,1.44751,3.7536,66.5,-0.2466,-0.0008,0.2457,841.3095,0.094933,-361.419039,-361.412152,-361.411208,-361.44998,26.321
gdb_84761,OC1C=CNC(=O)C=C1,3.15837,1.27807,0.96142,2.2465,76.25,-0.2288,-0.05,0.1788,1173.1295,0.126578,-437.918749,-437.910881,-437.909937,-437.951679,29.864
gdb_118574,CCCC(CCC)OC,2.66137,0.71282,0.59005,0.9951,93.91,-0.242,0.0859,0.3279,2043.2607,0.249403,-390.697541,-390.685268,-390.684324,-390.735966,43.152
gdb_37177,C1CC23CC(C4NC24)C13,3.7358,1.61554,1.467,1.5472,82.03,-0.2222,0.0809,0.3032,961.6468,0.174786,-365.913073,-365.906755,-365.90581,-365.943188,28.381
gdb_25075,O=C1OC=C2C3CC3N12,3.50408,1.67595,1.25559,5.3745,67.87,-0.2147,0.0078,0.2225,942.1434,0.102545,-436.663729,-436.657322,-436.656378,-436.694671,25.261
gdb_36920,C(C1CCC=C1)N1CC1,4.39668,0.89387,0.78719,0.9434,88.77,-0.23,0.0281,0.2581,1505.7182,0.195609,-367.190849,-367.182156,-367.181211,-367.225048,33.007
gdb_80764,CC1C2CC(NC=O)C12,3.40838,1.02933,0.91561,3.8755,81.13,-0.2464,0.0314,0.2778,1330.996,0.17164,-403.14643,-403.137601,-403.136657,-403.180695,33.15
gdb_44851,O=C1CC2CC1C1CN21,3.29284,1.63281,1.48963,2.9876,74.32,-0.2337,-0.0129,0.2208,935.8129,0.150956,-401.949613,-401.943146,-401.942201,-401.980243,27.365
gdb_18130,C1OC2COCC2O1,3.88565,2.14258,1.63633,0.0208,58.63,-0.248,0.0721,0.3201,785.7649,0.133343,-420.873923,-420.867631,-420.866687,-420.904677,23.88
gdb_13151,C#CC(=O)C1CCC1,4.2465,1.36664,1.1316,2.8375,72.4,-0.2594,-0.056,0.2034,1051.7751,0.12925,-346.572028,-346.563966,-346.563022,-346.60531,28.973
gdb_15997,OCC1COC11CC1,3.73667,1.48371,1.21644,2.1598,67.98,-0.2247,0.0676,0.2923,1022.5387,0.152847,-384.894491,-384.886284,-384.885339,-384.927555,30.152
gdb_32878,COCc1nc(co1)N,5.51627,0.81597,0.74895,0.4665,73.56,-0.2019,0.0043,0.2062,1523.2734,0.136022,-455.158438,-455.149426,-455.148482,-455.193149,31.933
gdb_70272,CC12CC(CC1N2)C=O,3.73156,1.02015,0.90815,1.8417,79.77,-0.2483,-0.0258,0.2224,1322.0159,0.171252,-403.155417,-403.146786,-403.145841,-403.188976,32.77
gdb_88128,CC1NC11CNCC1=O,2.62031,1.4406,1.08862,1.1341,76.65,-0.2226,-0.0302,0.1924,1158.379,0.160682,-419.204316,-419.195777,-419.194833,-419.237599,32.11
gdb_5712,c1nc2c(o1)COC2,5.04304,2.07765,1.49923,1.3613,59.17,-0.2348,-0.0055,0.2293,770.8476,0.098295,-398.606351,-398.600467,-398.599523,-398.636603,21.612
gdb_48184,C#CCCNC(=O)C=O,4.97985,0.66883,0.61929,1.8384,73.77,-0.2563,-0.0814,0.1749,1718.3284,0.121782,-437.887519,-437.877784,-437.87684,-437.923779,33.5
gdb_82337,CC1C2CC2NC1C#N,2.2757,1.68387,1.3328,4.8647,77.69,-0.2316,0.0256,0.2572,1045.2896,0.16138,-382.068762,-382.060639,-382.059695,-382.101209,31.744
gdb_24417,c1c[nH]c2c1CCOC2,3.4907,1.51102,1.09379,1.9277,78.36,-0.1959,0.0444,0.2403,1080.0443,0.151585,-401.98944,-401.982263,-401.981319,-402.020902,28.737
gdb_22428,ON=C1CC2(O)CC12O,2.81504,1.25348,1.01114,2.1492,70.81,-0.2222,0.0124,0.2346,1169.9551,0.121254,-474.932337,-474.923293,-474.922349,-474.96578,33.793
gdb_109602,CC1C(CO)C1(O)C#C,2.00407,1.37398,1.03462,2.8193,79.27,-0.2412,0.0238,0.265,1244.895,0.156073,-422.969447,-422.959241,-422.958297,-423.004309,37.721
gdb_104106,CC1(CO)COC(=N)O1,2.60673,1.34852,1.15803,3.6338,69.07,-0.2588,0.0492,0.308,1130.042,0.147352,-476.246484,-476.237741,-476.236797,-476.280005,32.666
gdb_9332,COCCC(=O)C=O,5.07722,0.87562,0.75733,1.2675,63.16,-0.255,-0.0974,0.1575,1435.9807,0.126649,-420.881603,-420.872287,-420.871342,-420.917066,30.542
gdb_79613,CN1C2C3CC3C(=O)C12,2.21557,1.89652,1.45118,3.0125,75.38,-0.223,-0.0313,0.1917,981.08,0.14856,-401.91047,-401.902861,-401.901917,-401.942419,29.986
gdb_35054,C#CC1C2CCCOC12,2.39691,1.47486,1.44341,1.4883,80.67,-0.2207,0.0432,0.2639,1050.3149,0.160413,-385.844131,-385.836096,-385.835152,-385.876527,31.777
gdb_112775,CCN1CC(O)C1C#N,2.28591,1.24891,0.9071,4.538,77.35,-0.2457,0.0105,0.2562,1322.5154,0.158345,-419.192145,-419.182678,-419.181734,-419.226846,34.243
gdb_32024,CNc1ccnc(=O)[nH]1,2.98109,1.351,0.93519,8.4733,77.54,-0.2093,-0.0242,0.1851,1197.8804,0.126037,-434.135724,-434.127221,-434.126277,-434.170419,30.439
gdb_65272,C1CCC(C1)C2(CC2)O,3.27539,1.0469,0.99801,1.302,85.07,-0.2511,0.0711,0.3222,1339.075,0.206797,-388.293467,-388.284295,-388.283351,-388.327988,35.533
gdb_70643,CC12NC1COC2C#C,2.4318,1.63553,1.1966,3.2189,77.82,-0.2393,0.039,0.2782,1081.0186,0.146924,-401.889316,-401.880864,-401.87992,-401.922137,32.446
gdb_125968,CC1CN1C1=CNN=N1,3.70885,1.19258,1.12367,3.475,75.0,-0.2151,0.0005,0.2156,1132.5596,0.137493,-414.157577,-414.149676,-414.148732,-414.190834,29.478
gdb_52082,O=CNCC1(CO1)C=O,2.53969,1.18152,0.89677,3.4738,67.46,-0.2545,-0.0559,0.1985,1266.9033,0.122329,-475.029316,-475.020303,-475.019359,-475.064239,31.395
gdb_120004,CCCC1C(C)CC1=O,2.47029,1.01565,0.8022,2.6662,86.62,-0.2351,-0.0156,0.2195,1544.3743,0.203837,-388.313765,-388.30344,-388.302496,-388.349745,37.716
gdb_32036,COc1cccc(=O)[nH]1,2.85945,1.38881,0.94044,4.2365,77.58,-0.2004,-0.0227,0.1778,1190.261,0.12576,-437.950021,-437.942142,-437.941198,-437.982685,29.656
gdb_61603,CC(CC1CN1C)C#N,2.94683,0.87152,0.79965,3.1048,83.8,-0.2361,0.0338,0.2699,1522.4654,0.181513,-383.256312,-383.246261,-383.245316,-383.292084,36.366
gdb_13337,N=COC1OCC=C1,5.83211,1.2508,1.13329,3.3004,65.7,-0.2619,-0.0034,0.2585,1041.0192,0.119064,-399.797946,-399.790574,-399.789629,-399.830556,26.078
gdb_114745,COC1CC2CC2C1O,2.54619,1.49712,1.20556,1.1691,77.68,-0.2406,0.0725,0.3132,1127.7407,0.183522,-424.212878,-424.204172,-424.203227,-424.246032,33.805
gdb_126521,CCCc1cn[nH]c1O,3.15667,0.97396,0.79083,2.79,77.87,-0.2105,0.0406,0.2511,1467.642,0.15981,-419.23365,-419.22424,-419.223296,-419.269055,33.924
gdb_130109,c1n[nH]c2n1c(nn2)N,3.63153,1.72869,1.17481,3.7004,65.07,-0.21,-0.0153,0.1947,942.2958,0.093026,-445.099691,-445.092832,-445.091888,-445.130828,25.866
gdb_126210,CCc1c(nn[nH]1)CC,2.20678,1.32139,0.90814,4.5354,81.98,-0.2378,0.0059,0.2437,1352.6428,0.171629,-399.348767,-399.339273,-399.338329,-399.38466,33.89
gdb_7706,N=C1CC(=O)CCO1,3.40462,1.89934,1.31905,3.5573,62.92,-0.2547,-0.03,0.2247,893.98,0.119625,-399.836144,-399.829116,-399.828172,-399.867864,26.217
gdb_100299,CCC(O)(CO)C(C)C,1.88106,1.34699,1.03176,0.3611,84.55,-0.2595,0.0678,0.3272,1354.7226,0.225858,-426.628543,-426.616763,-426.615819,-426.664999,43.762
gdb_66892,OC12C3C=CN(C13)C2=O,2.65142,2.11119,1.46461,4.0219,65.13,-0.2174,-0.0255,0.1919,867.4198,0.100848,-436.646036,-436.639143,-436.638199,-436.677101,27.155
gdb_64884,OC1(CC(C1)C=O)C=O,3.58088,0.94493,0.84996,0.6355,70.74,-0.2588,-0.0519,0.2069,1334.9811,0.132818,-458.967245,-458.958231,-458.957287,-459.001995,32.459
gdb_58560,CC(C)C1(C)OCC1O,2.07294,1.45277,1.19998,2.3254,81.39,-0.2414,0.0626,0.304,1211.1628,0.20286,-425.416073,-425.405405,-425.404461,-425.451402,39.64
gdb_77461,CC12C(O)C1(O)CC2O,2.46381,1.42554,1.17384,2.4049,71.97,-0.2361,0.0534,0.2896,1119.0749,0.156775,-460.121022,-460.111532,-460.110588,-460.154603,36.139
gdb_13338,O=CCC1CCC=C1,5.26222,1.13818,0.99182,2.8973,74.31,-0.244,-0.0207,0.2232,1170.1995,0.153706,-347.827409,-347.81945,-347.818506,-347.860885,28.679
gdb_106557,CCC12OC(C1C)C2C,1.89804,1.57478,1.13831,1.788,86.19,-0.2301,0.0874,0.3175,1252.8971,0.203746,-388.240622,-388.230739,-388.229795,-388.275031,37.493
gdb_12870,OC1C2C=CCC12O,2.73084,2.35513,1.81428,0.9019,64.75,-0.2241,0.0074,0.2315,792.6527,0.130359,-383.723363,-383.716171,-383.715227,-383.754167,28.529
gdb_15241,COC1C(N)C1C#N,2.36089,2.08589,1.43415,4.5358,66.02,-0.2416,0.0262,0.2677,924.32,0.129841,-379.896601,-379.887889,-379.886945,-379.929964,30.435
gdb_93473,OC1CCC(=N)NC1=O,2.9541,1.37362,0.9732,1.1756,71.9,-0.2662,-0.0232,0.243,1161.3756,0.138202,-455.205296,-455.197384,-455.19644,-455.237891,30.535
gdb_124897,CC1(CO1)C1=CON=N1,3.73233,1.24628,1.04331,2.5567,66.81,-0.2684,-0.0443,0.2241,1115.3787,0.111279,-453.901819,-453.894012,-453.893068,-453.934737,28.573
gdb_44478,N=C1OC2C3CC2C1N3,3.85812,1.64113,1.51618,2.8582,72.7,-0.2298,0.0222,0.252,902.2625,0.140862,-417.997351,-417.991327,-417.990382,-418.027551,25.675
gdb_1866,CC1CCC(=O)C1,5.40475,1.93763,1.51858,2.8932,64.05,-0.2344,-0.0117,0.2228,821.8412,0.148652,-309.763576,-309.75657,-309.755626,-309.794547,26.394
gdb_72035,CC12CC3CN1C2(C)C3,2.32879,1.96009,1.4915,1.4859,84.91,-0.2283,0.0874,0.3157,1020.1511,0.196174,-367.230955,-367.222896,-367.221952,-367.262828,32.971
gdb_101203,CC(CO)C1CC(=N)O1,3.47186,0.88777,0.76192,1.4748,77.12,-0.2623,0.0267,0.2889,1503.9476,0.16991,-440.285675,-440.276057,-440.275113,-440.320569,35.225
gdb_92229,CC1OC2CN3CC3C12,2.88516,1.68947,1.37166,1.663,77.29,-0.226,0.0814,0.3074,1009.2378,0.173142,-403.112571,-403.105124,-403.10418,-403.14412,30.184
gdb_67509,CC12C3NC3C1N2C=O,2.61288,1.71514,1.29638,5.2798,73.82,-0.2305,0.0309,0.2614,1008.3326,0.134871,-417.927046,-417.919185,-417.918241,-417.959154,30.387
gdb_13874,CC(C)C1CN=CO1,3.96185,1.53564,1.18807,1.86,71.23,-0.245,0.0262,0.2712,1039.0115,0.16593,-365.088405,-365.080141,-365.079197,-365.121381,30.297
gdb_117354,CC(C)NC(=O)COC,2.34157,0.94496,0.80993,2.9526,80.3,-0.2335,0.0351,0.2686,1566.6363,0.191904,-441.516335,-441.50525,-441.504306,-441.553906,38.903
gdb_19252,CC1C2CC2N1C=O,3.47882,1.87549,1.41873,4.0833,70.14,-0.2317,0.0299,0.2616,900.9617,0.142216,-363.851428,-363.843858,-363.842914,-363.88343,28.214
gdb_108317,CCC12COC1C(C)C2,3.02786,1.19577,1.01848,1.8129,85.25,-0.2381,0.0674,0.3055,1302.8914,0.205353,-388.268652,-388.259266,-388.258322,-388.302766,35.719
gdb_83915,OC1C2CCOC12C#N,2.57079,1.532,1.25857,4.2162,69.54,-0.2662,0.0048,0.271,1028.2715,0.125148,-437.877016,-437.869286,-437.868342,-437.909243,29.466
gdb_53253,CC#CC1CC1(O)C#N,4.15597,0.7822,0.76308,3.9827,81.92,-0.2479,0.0066,0.2545,1535.6142,0.121492,-400.717809,-400.707965,-400.707021,-400.754224,34.162
gdb_15583,CC1OCCC1C#C,3.4484,1.72194,1.2795,1.0737,73.35,-0.2472,0.0498,0.297,973.2442,0.153352,-347.780583,-347.772366,-347.771422,-347.813707,30.581
gdb_61950,NC(CCC#N)CC#N,5.88143,0.58484,0.55378,1.4222,77.92,-0.2685,0.0212,0.2897,1881.68,0.147207,-398.155423,-398.145351,-398.144406,-398.191482,35.043
gdb_59487,CC(C)C1CN1CC#C,2.39838,1.14631,0.84928,1.4166,88.7,-0.2296,0.044,0.2736,1426.9924,0.191345,-367.147936,-367.137597,-367.136653,-367.183283,38.581
gdb_73748,CC1=C(C#C)C2CC1O2,2.64972,1.50668,1.12118,1.8667,84.73,-0.2168,-0.028,0.1888,1111.207,0.135,-384.622249,-384.614178,-384.613233,-384.654746,31.142
gdb_94013,CC1COC(C=O)C=C1,2.96988,1.19999,1.07209,2.7736,78.28,-0.2359,-0.0277,0.2081,1208.8615,0.158701,-423.039021,-423.030406,-423.029462,-423.072451,32.305
gdb_113578,CCC1CC11CCOC1,3.86153,0.90454,0.83546,1.5629,85.99,-0.2464,0.0898,0.3362,1495.805,0.206452,-388.286791,-388.277479,-388.276535,-388.321664,35.036
gdb_8958,OCC(O)C(O)CO,4.36316,1.06506,0.89774,0.0012,60.47,-0.2583,0.0546,0.3129,1246.9468,0.152196,-459.195407,-459.186015,-459.18507,-459.229536,34.069
gdb_64714,CC1(CC#N)CC2OC12,3.77935,1.08492,1.01952,3.1625,75.03,-0.2682,0.0289,0.2971,1195.0666,0.146556,-401.927297,-401.918791,-401.917847,-401.960492,32.102
gdb_61416,CC(CC([O-])=O)C(N)=[NH2+],2.53034,1.1385,0.88628,7.3482,73.38,-0.2391,0.0034,0.2424,1330.564,0.158911,-456.402498,-456.392787,-456.391843,-456.437568,35.681
gdb_133160,CC1=C(F)N=NNC1=O,2.36097,1.88035,1.05347,0.6852,64.41,-0.266,-0.0839,0.1821,1020.1172,0.088877,-494.045387,-494.037819,-494.036875,-494.077906,27.243
gdb_11726,OC1CC2(NC12)C=O,5.24668,1.4101,1.24568,2.4485,63.87,-0.2565,-0.036,0.2204,943.8627,0.118562,-399.760767,-399.753557,-399.752612,-399.792309,27.037
gdb_110739,CCC1C2NC(=O)C12O,2.47769,1.27377,1.08976,3.055,72.66,-0.2352,-0.0014,0.2338,1199.2036,0.146665,-439.073875,-439.064986,-439.064041,-439.107576,33.244
gdb_34563,N#CC1=CC2CCC1O2,3.70941,1.29996,1.22354,4.0444,75.61,-0.2668,-0.0535,0.2133,1040.3171,0.127476,-400.768022,-400.761241,-400.760297,-400.799322,26.801
gdb_122326,CCOCC1=CCCC1,4.81679,0.69221,0.62058,1.0252,89.94,-0.2236,0.0368,0.2604,1881.3129,0.205411,-388.30417,-388.294192,-388.293248,-388.340169,35.849
gdb_70305,OC12CC1OC1(CC1)C2,3.60546,1.28855,1.17817,2.1811,74.89,-0.2192,0.0753,0.2945,1106.6331,0.158844,-422.992739,-422.984821,-422.983877,-423.024724,32.274
gdb_111306,CC1(O)C2CN2C1CO,2.39881,1.34813,1.14855,2.5794,74.05,-0.236,0.0594,0.2954,1166.5153,0.169423,-440.226049,-440.216757,-440.215813,-440.259648,35.627
gdb_6002,CC(=O)C(C)(O)C#C,2.46476,1.75394,1.63197,2.6775,67.08,-0.2452,-0.026,0.2192,924.0109,0.125155,-383.722836,-383.713194,-383.71225,-383.757008,34.343
gdb_5850,CC(CO)C(C)(C)O,2.88409,1.36496,1.19619,2.6043,74.17,-0.2616,0.0665,0.3281,1137.9848,0.196791,-387.341548,-387.330963,-387.330019,-387.376607,39.071
gdb_32414,CC1=C([O-])OC=C1C[NH3+],2.7326,1.30472,0.97052,13.7415,88.61,-0.1192,-0.022,0.0972,1218.9144,0.146196,-439.048303,-439.038942,-439.037997,-439.082517,34.311
gdb_24627,c1cn2c(n1)C3(C2)CC3,4.21763,1.36008,1.12862,3.6484,80.54,-0.2091,0.0414,0.2505,1080.2977,0.138545,-380.855092,-380.847896,-380.846952,-380.887235,27.759
gdb_76078,CN1C(C#N)C1C(N)=O,2.20135,1.57892,1.17496,2.0245,69.83,-0.2578,-0.0102,0.2476,1072.7811,0.123396,-434.072511,-434.06331,-434.062366,-434.107363,32.851
gdb_91948,CC1CC2NC2C11CO1,2.33848,1.72394,1.35593,1.3804,77.93,-0.2399,0.068,0.3079,1044.4838,0.172164,-403.116034,-403.108065,-403.107121,-403.148178,31.845
gdb_47775,O=C1COCOC1C#N,2.20389,1.7158,1.21167,2.4968,61.62,-0.2657,-0.0649,0.2008,1009.7577,0.100935,-473.829344,-473.821559,-473.820615,-473.862353,27.805
gdb_2924,COC1=NCCN1,6.71199,2.02917,1.6164,1.5234,58.36,-0.214,0.0625,0.2764,766.7454,0.127355,-341.849127,-341.842318,-341.841373,-341.879953,24.183
gdb_114871,COC1CC2COC2C1,4.11079,1.01455,0.90882,1.9599,78.48,-0.2391,0.0729,0.312,1343.7585,0.183537,-424.2073,-424.198745,-424.197801,-424.241182,32.048
gdb_94730,CC1CCC2(O)CCC12,2.53567,1.42709,1.21327,1.2013,84.36,-0.2483,0.0766,0.3249,1169.8011,0.206555,-388.303164,-388.29423,-388.293286,-388.336334,35.627
gdb_91698,CC1CC2CC1C=C2C,2.50055,1.49521,1.35894,0.3027,90.09,-0.2212,0.0299,0.2511,1129.486,0.208133,-351.181909,-351.173618,-351.172674,-351.214187,33.871
gdb_120603,CC1(CN1CCO)C=O,3.76538,0.82518,0.78499,1.5317,77.56,-0.243,-0.0258,0.2172,1509.0568,0.168002,-440.26069,-440.250479,-440.249535,-440.2968,36.345
gdb_6635,C#CCC#CC(=O)N,6.01601,0.81756,0.72365,4.0946,69.82,-0.2557,-0.0219,0.2338,1455.0039,0.09266,-361.426091,-361.416862,-361.415918,-361.462986,30.679
